productid,country,company,cost,estimatedTime,tracked
32607072744,KG,Singapore Post,4.47 USD,44-60 days,false
32607072744,KG,AliExpress Standard Shipping,4.98 USD,38-56 days,false
32607072744,KG,Seller's Shipping Method,8.42 USD,40-59 days,false
32607072744,KG,DHL,63.94 USD,10 days,true
32607072744,KG,UPS Expedited,138.96 USD,15-23 days,true
32607072744,LY,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,LY,UPS Expedited,138.96 USD,15-23 days,true
32607072744,MK,China Post Registered Air Mail,4.00 USD,37-60 days,false
32607072744,MK,Singapore Post,4.47 USD,36-58 days,false
32607072744,MK,AliExpress Standard Shipping,4.98 USD,32-50 days,false
32607072744,MK,DHL,63.94 USD,10 days,true
32607072744,MK,UPS Expedited,138.96 USD,15-23 days,true
32607072744,MA,AliExpress Standard Shipping,4.76 USD,35-47 days,false
32607072744,MA,UPS Expedited,80.67 USD,15-23 days,true
32607072744,PH,China Post Registered Air Mail,3.25 USD,39-60 days,false
32607072744,PH,Singapore Post,3.73 USD,42-60 days,false
32607072744,PH,AliExpress Standard Shipping,4.22 USD,40-60 days,false
32607072744,PH,DHL,14.62 USD,10 days,true
32607072744,PH,UPS Expedited,53.31 USD,18-23 days,true
32607072744,PG,Singapore Post,4.23 USD,28-48 days,true
32607072744,PG,AliExpress Standard Shipping,4.74 USD,28-48 days,true
32607072744,PG,UPS Expedited,65.03 USD,15-23 days,true
32607072744,PE,AliExpress Standard Shipping,4.99 USD,51-60 days,true
32607072744,PE,UPS Expedited,80.67 USD,23 days,true
32607072744,PN,China Post Registered Air Mail,3.74 USD,28-48 days,true
32607072744,PN,AliExpress Standard Shipping,4.81 USD,28-48 days,true
32607072744,PS,China Post Registered Air Mail,4.00 USD,46-60 days,true
32607072744,PS,Singapore Post,4.65 USD,15-60 days,false
32607072744,PS,AliExpress Standard Shipping,5.18 USD,28-48 days,true
32607072744,RE,Singapore Post,4.65 USD,47-60 days,false
32607072744,RE,AliExpress Standard Shipping,5.18 USD,44-60 days,false
32607072744,RE,DHL,63.94 USD,10 days,true
32607072744,RE,UPS Expedited,138.96 USD,15-23 days,true
32607072744,NE,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,NE,UPS Expedited,138.96 USD,15-23 days,true
32607072744,NI,China Post Registered Air Mail,4.00 USD,60 days,false
32607072744,NI,AliExpress Standard Shipping,5.18 USD,60 days,false
32607072744,NI,UPS Expedited,138.96 USD,15-23 days,true
32607072744,PR,China Post Registered Air Mail,4.13 USD,31-49 days,false
32607072744,PR,AliExpress Standard Shipping,5.18 USD,31-54 days,false
32607072744,PR,UPS Expedited,64.15 USD,21-23 days,true
32607072744,QA,China Post Registered Air Mail,4.05 USD,29-52 days,false
32607072744,QA,Singapore Post,4.15 USD,31-56 days,false
32607072744,QA,PostNL,4.46 USD,34-52 days,false
32607072744,QA,AliExpress Standard Shipping,4.65 USD,29-48 days,false
32607072744,QA,DHL,42.59 USD,10 days,true
32607072744,QA,UPS Expedited,138.96 USD,15-23 days,true
32607072744,PA,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,PA,UPS Expedited,80.67 USD,15-23 days,true
32607072744,NG,AliExpress Standard Shipping,4.76 USD,28-43 days,true
32607072744,NG,DHL,63.94 USD,10 days,true
32607072744,NG,UPS Expedited,80.67 USD,23-34 days,true
32607072744,PY,China Post Registered Air Mail,4.00 USD,56-60 days,false
32607072744,PY,AliExpress Standard Shipping,5.18 USD,40-60 days,false
32607072744,PY,UPS Expedited,80.67 USD,15-23 days,true
32607072744,MP,China Post Registered Air Mail,3.74 USD,28-48 days,false
32607072744,MP,AliExpress Standard Shipping,4.74 USD,28-48 days,false
32607072744,MP,UPS Expedited,65.03 USD,15-23 days,true
32607072744,OM,China Post Registered Air Mail,3.73 USD,44-60 days,false
32607072744,OM,Singapore Post,4.15 USD,37-60 days,false
32607072744,OM,AliExpress Standard Shipping,4.65 USD,35-54 days,false
32607072744,OM,DHL,42.59 USD,10 days,true
32607072744,OM,UPS Expedited,138.96 USD,15-23 days,true
32607072744,PK,China Post Registered Air Mail,3.54 USD,31-48 days,false
32607072744,PK,Singapore Post,4.17 USD,34-55 days,false
32607072744,PK,AliExpress Standard Shipping,4.67 USD,29-47 days,false
32607072744,PK,DHL,49.73 USD,10 days,true
32607072744,PK,UPS Expedited,80.67 USD,18-23 days,true
32607072744,PW,Singapore Post,4.23 USD,28-48 days,false
32607072744,PW,AliExpress Standard Shipping,4.74 USD,28-48 days,false
32607072744,PW,UPS Expedited,65.03 USD,15-23 days,true
32607072744,NU,Singapore Post,4.23 USD,28-48 days,false
32607072744,NU,AliExpress Standard Shipping,4.74 USD,28-48 days,false
32607072744,NF,Singapore Post,4.11 USD,28-48 days,false
32607072744,NF,AliExpress Standard Shipping,4.61 USD,28-48 days,false
32607072744,NF,UPS Expedited,65.03 USD,15-23 days,true
32607072744,RO,China Post Registered Air Mail,3.80 USD,37-59 days,false
32607072744,RO,PostNL,4.33 USD,32-45 days,false
32607072744,RO,Singapore Post,4.80 USD,38-60 days,false
32607072744,RO,AliExpress Standard Shipping,5.27 USD,35-57 days,false
32607072744,RO,DHL,17.05 USD,10 days,true
32607072744,RO,UPS Expedited,138.96 USD,15-23 days,true
32607072744,SH,AliExpress Standard Shipping,5.18 USD,28-48 days,true
32607072744,LC,China Post Registered Air Mail,4.00 USD,39-60 days,false
32607072744,LC,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,LC,UPS Expedited,138.96 USD,15-23 days,true
32607072744,SI,China Post Registered Air Mail,3.22 USD,28-41 days,true
32607072744,SI,PostNL,4.28 USD,27-37 days,true
32607072744,SI,Singapore Post,4.34 USD,31-52 days,true
32607072744,SI,AliExpress Standard Shipping,4.84 USD,24-33 days,true
32607072744,SI,DHL,17.77 USD,10 days,true
32607072744,SI,UPS Expedited,138.96 USD,15-23 days,true
32607072744,KN,China Post Registered Air Mail,4.13 USD,28-48 days,false
32607072744,KN,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,KN,UPS Expedited,138.96 USD,15-23 days,true
32607072744,SN,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,SN,UPS Expedited,138.96 USD,15-23 days,true
32607072744,SX,AliExpress Standard Shipping,5.18 USD,28-48 days,true
32607072744,SB,Singapore Post,4.23 USD,28-48 days,false
32607072744,SB,AliExpress Standard Shipping,4.74 USD,28-48 days,false
32607072744,SB,UPS Expedited,65.03 USD,15-23 days,true
32607072744,WS,Singapore Post,4.23 USD,28-48 days,false
32607072744,WS,AliExpress Standard Shipping,4.74 USD,28-48 days,false
32607072744,WS,UPS Expedited,65.03 USD,15-23 days,true
32607072744,SC,AliExpress Standard Shipping,5.18 USD,42-60 days,false
32607072744,SC,UPS Expedited,138.96 USD,15-23 days,true
32607072744,SA,China Post Registered Air Mail,3.33 USD,36 days,true
32607072744,SA,Singapore Post,4.15 USD,26 days,true
32607072744,SA,PostNL,4.46 USD,34 days,true
32607072744,SA,AliExpress Standard Shipping,4.65 USD,28 days,true
32607072744,SA,DHL,42.59 USD,10 days,true
32607072744,SA,UPS Expedited,80.67 USD,22-23 days,true
32607072744,SO,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,ST,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,SM,China Post Registered Air Mail,4.00 USD,45-60 days,false
32607072744,SM,Singapore Post,4.47 USD,28-48 days,false
32607072744,SM,AliExpress Standard Shipping,4.98 USD,28-48 days,false
32607072744,SM,DHL,17.05 USD,10 days,true
32607072744,SM,UPS Expedited,80.67 USD,15-23 days,true
32607072744,SL,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,SL,UPS Expedited,138.96 USD,15-23 days,true
32607072744,RW,AliExpress Standard Shipping,5.18 USD,36-60 days,false
32607072744,RW,UPS Expedited,138.96 USD,15-23 days,true
32607072744,PM,China Post Registered Air Mail,4.13 USD,28-48 days,false
32607072744,PM,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,VC,China Post Registered Air Mail,4.13 USD,28-48 days,false
32607072744,VC,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,VC,UPS Expedited,138.96 USD,15-23 days,true
32607072744,SG,AliExpress Standard Shipping,2.78 USD,22-32 days,true
32607072744,SG,China Post Registered Air Mail,3.01 USD,25-41 days,true
32607072744,SG,PostNL,4.36 USD,30-41 days,true
32607072744,SG,Singapore Post,4.65 USD,24-44 days,true
32607072744,SG,DHL,19.68 USD,10 days,true
32607072744,SG,UPS Expedited,53.31 USD,16-21 days,true
32607072744,ZA,Singapore Post,4.15 USD,46-60 days,true
32607072744,ZA,PostNL,4.46 USD,49-60 days,true
32607072744,ZA,AliExpress Standard Shipping,4.76 USD,45-60 days,true
32607072744,ZA,DHL,63.94 USD,10 days,true
32607072744,ZA,UPS Expedited,80.67 USD,20-23 days,true
32607072744,SZ,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,SZ,UPS Expedited,138.96 USD,15-23 days,true
32607072744,SY,Singapore Post,4.65 USD,28-48 days,true
32607072744,SY,AliExpress Standard Shipping,5.18 USD,28-48 days,true
32607072744,SY,DHL,63.94 USD,10 days,true
32607072744,SY,UPS Expedited,138.96 USD,15-23 days,true
32607072744,TZ,AliExpress Standard Shipping,5.18 USD,31-51 days,false
32607072744,TZ,UPS Expedited,138.96 USD,15-23 days,true
32607072744,LK,China Post Registered Air Mail,3.65 USD,31-53 days,false
32607072744,LK,Singapore Post,4.23 USD,32-57 days,false
32607072744,LK,AliExpress Standard Shipping,4.74 USD,26-46 days,false
32607072744,LK,Seller's Shipping Method,13.91 USD,33-56 days,false
32607072744,LK,DHL,49.73 USD,10 days,true
32607072744,LK,UPS Expedited,80.67 USD,15-23 days,true
32607072744,SR,China Post Registered Air Mail,4.21 USD,38-60 days,true
32607072744,SR,AliExpress Standard Shipping,5.18 USD,28-48 days,true
32607072744,SR,UPS Expedited,138.96 USD,15-23 days,true
32607072744,TH,Singapore Post,2.80 USD,22-36 days,true
32607072744,TH,AliExpress Standard Shipping,3.29 USD,21-28 days,true
32607072744,TH,China Post Registered Air Mail,3.72 USD,20-30 days,true
32607072744,TH,DHL,19.68 USD,10 days,true
32607072744,TH,UPS Expedited,53.31 USD,18-23 days,true
32607072744,SJ,AliExpress Standard Shipping,4.98 USD,28-48 days,false
32607072744,TW,AliExpress Standard Shipping,4.22 USD,28-48 days,true
32607072744,TW,Singapore Post,4.65 USD,28-48 days,true
32607072744,TW,DHL,17.84 USD,10 days,true
32607072744,TW,UPS Expedited,52.60 USD,15-23 days,true
32607072744,TJ,Singapore Post,4.47 USD,42-59 days,false
32607072744,TJ,AliExpress Standard Shipping,4.98 USD,39-56 days,false
32607072744,TJ,DHL,63.94 USD,10 days,true
32607072744,TJ,UPS Expedited,138.96 USD,15-23 days,true
32607072744,SD,AliExpress Standard Shipping,5.18 USD,28-48 days,true
32607072744,TM,Singapore Post,4.47 USD,48-60 days,false
32607072744,TM,AliExpress Standard Shipping,4.98 USD,46-60 days,false
32607072744,TG,AliExpress Standard Shipping,5.18 USD,28-48 days,true
32607072744,TG,UPS Expedited,138.96 USD,15-23 days,true
32607072744,TO,AliExpress Standard Shipping,4.74 USD,28-48 days,true
32607072744,TO,UPS Expedited,65.03 USD,15-23 days,true
32607072744,UA,China Post Registered Air Mail,3.00 USD,41 days,true
32607072744,UA,Singapore Post,3.93 USD,28 days,true
32607072744,UA,AliExpress Standard Shipping,4.17 USD,23 days,true
32607072744,UA,PostNL,4.36 USD,33 days,true
32607072744,UA,Seller's Shipping Method,12.98 USD,42-60 days,false
32607072744,UA,DHL,63.94 USD,10 days,true
32607072744,UA,UPS Expedited,138.96 USD,15-23 days,true
32607072744,TT,China Post Registered Air Mail,4.00 USD,41-60 days,false
32607072744,TT,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,TT,UPS Expedited,138.96 USD,15-23 days,true
32607072744,TN,AliExpress Standard Shipping,5.18 USD,33-51 days,false
32607072744,TN,UPS Expedited,138.96 USD,15-23 days,true
32607072744,TC,China Post Registered Air Mail,4.13 USD,28-48 days,false
32607072744,TC,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,TC,UPS Expedited,138.96 USD,15-23 days,true
32607072744,TK,AliExpress Standard Shipping,4.81 USD,28-48 days,true
32607072744,UG,AliExpress Standard Shipping,5.18 USD,33-44 days,false
32607072744,UG,UPS Expedited,138.96 USD,15-23 days,true
32607072744,TV,Singapore Post,4.23 USD,28-48 days,true
32607072744,TV,AliExpress Standard Shipping,4.74 USD,28-48 days,true
32607072744,TV,UPS Expedited,65.03 USD,15-23 days,true
32607072744,AE,China Post Registered Air Mail,3.65 USD,36 days,true
32607072744,AE,Singapore Post,4.15 USD,21 days,true
32607072744,AE,PostNL,4.46 USD,36 days,true
32607072744,AE,AliExpress Standard Shipping,4.65 USD,20 days,true
32607072744,AE,Seller's Shipping Method,7.53 USD,35-58 days,false
32607072744,AE,DHL,42.59 USD,10 days,true
32607072744,AE,UPS Expedited,80.67 USD,15-23 days,true
32607072744,VU,Singapore Post,4.23 USD,28-48 days,false
32607072744,VU,AliExpress Standard Shipping,4.74 USD,28-48 days,false
32607072744,VU,UPS Expedited,65.03 USD,15-23 days,true
32607072744,VE,China Post Registered Air Mail,4.07 USD,49-60 days,false
32607072744,VE,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,VE,UPS Expedited,80.67 USD,15-23 days,true
32607072744,UY,China Post Registered Air Mail,4.07 USD,41-60 days,false
32607072744,UY,Singapore Post,4.65 USD,42-60 days,false
32607072744,UY,AliExpress Standard Shipping,5.18 USD,42-60 days,false
32607072744,UY,UPS Expedited,80.67 USD,15-23 days,true
32607072744,UM,AliExpress Standard Shipping,4.98 USD,28-48 days,false
32607072744,UZ,Singapore Post,4.47 USD,46-60 days,false
32607072744,UZ,AliExpress Standard Shipping,4.98 USD,39-58 days,false
32607072744,UZ,DHL,63.94 USD,10 days,true
32607072744,UZ,UPS Expedited,138.96 USD,15-23 days,true
32607072744,VN,China Post Registered Air Mail,2.99 USD,29-47 days,false
32607072744,VN,Singapore Post,3.07 USD,30-53 days,false
32607072744,VN,AliExpress Standard Shipping,3.57 USD,26-44 days,false
32607072744,VN,DHL,14.62 USD,10 days,true
32607072744,VN,UPS Expedited,53.31 USD,15-23 days,true
32607072744,YE,Singapore Post,4.65 USD,15-60 days,false
32607072744,YE,DHL,63.94 USD,10 days,true
32607072744,YE,UPS Expedited,138.96 USD,15-23 days,true
32607072744,VG,China Post Registered Air Mail,4.13 USD,28-48 days,false
32607072744,VG,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,VG,UPS Expedited,138.96 USD,15-23 days,true
32607072744,EH,AliExpress Standard Shipping,5.18 USD,28-48 days,true
32607072744,ZM,AliExpress Standard Shipping,5.18 USD,46-60 days,false
32607072744,ZM,UPS Expedited,138.96 USD,15-23 days,true
32607072744,WF,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,WF,UPS Expedited,65.03 USD,15-23 days,true
32607072744,VI,China Post Registered Air Mail,4.13 USD,37-60 days,false
32607072744,VI,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,VI,UPS Expedited,138.96 USD,15-23 days,true
32607072744,ZW,AliExpress Standard Shipping,5.18 USD,48-60 days,false
32607072744,ZW,UPS Expedited,138.96 USD,15-23 days,true
32607072744,LR,AliExpress Standard Shipping,5.18 USD,28-48 days,false
32607072744,LR,UPS Expedited,138.96 USD,15-23 days,true
